Entity,Code,Year,Wine | 00000564 || Production | 005510 || tonnes
Net Food Importing Developing Countries (FAO),,2004,145204.5
Net Food Importing Developing Countries (FAO),,2005,151900.75
Net Food Importing Developing Countries (FAO),,2006,157828.25
Net Food Importing Developing Countries (FAO),,2007,153429.5
Net Food Importing Developing Countries (FAO),,2008,161261.6
Net Food Importing Developing Countries (FAO),,2009,138881.62
Net Food Importing Developing Countries (FAO),,2010,132657.34
Net Food Importing Developing Countries (FAO),,2011,145150.61
Net Food Importing Developing Countries (FAO),,2012,154854.88
Net Food Importing Developing Countries (FAO),,2013,165348.88
Net Food Importing Developing Countries (FAO),,2014,163726.61
Net Food Importing Developing Countries (FAO),,2015,171983.88
Net Food Importing Developing Countries (FAO),,2016,164612.16
Net Food Importing Developing Countries (FAO),,2017,172385.34
Net Food Importing Developing Countries (FAO),,2018,184476.78
Net Food Importing Developing Countries (FAO),,2019,190723.05
Net Food Importing Developing Countries (FAO),,2020,182227.34
New Zealand,NZL,1961,4319
New Zealand,NZL,1962,5201
New Zealand,NZL,1963,6003
New Zealand,NZL,1964,6778
New Zealand,NZL,1965,7820
New Zealand,NZL,1966,8770
New Zealand,NZL,1967,10340
New Zealand,NZL,1968,13700
New Zealand,NZL,1969,16400
New Zealand,NZL,1970,18500
New Zealand,NZL,1971,20500
New Zealand,NZL,1972,24516
New Zealand,NZL,1973,33613
New Zealand,NZL,1974,30961
New Zealand,NZL,1975,24772
New Zealand,NZL,1976,29952
New Zealand,NZL,1977,33212
New Zealand,NZL,1978,40510
New Zealand,NZL,1979,42341
New Zealand,NZL,1980,46647
New Zealand,NZL,1981,44353
New Zealand,NZL,1982,47001
New Zealand,NZL,1983,57743
New Zealand,NZL,1984,41684
New Zealand,NZL,1985,59626
New Zealand,NZL,1986,42392
New Zealand,NZL,1987,37738
New Zealand,NZL,1988,39192
New Zealand,NZL,1989,45647
New Zealand,NZL,1990,54445
New Zealand,NZL,1991,49925
New Zealand,NZL,1992,41600
New Zealand,NZL,1993,32500
New Zealand,NZL,1994,41100
New Zealand,NZL,1995,56400
New Zealand,NZL,1996,57300
New Zealand,NZL,1997,45800
New Zealand,NZL,1998,60600
New Zealand,NZL,1999,60200
New Zealand,NZL,2000,60200
New Zealand,NZL,2001,53300
New Zealand,NZL,2002,89000
New Zealand,NZL,2003,55000
New Zealand,NZL,2004,119200
New Zealand,NZL,2005,102000
New Zealand,NZL,2006,133200
New Zealand,NZL,2007,147600
New Zealand,NZL,2008,205200
New Zealand,NZL,2009,205000
New Zealand,NZL,2010,190000
New Zealand,NZL,2011,235000
New Zealand,NZL,2012,194000
New Zealand,NZL,2013,248400
New Zealand,NZL,2014,320400
New Zealand,NZL,2015,234700
New Zealand,NZL,2016,313900
New Zealand,NZL,2017,285100
New Zealand,NZL,2018,301700
New Zealand,NZL,2019,297400
New Zealand,NZL,2020,329000
North America,,1961,692861.1
North America,,1962,748610.5
North America,,1963,793106.7
North America,,1964,791682.8
North America,,1965,894135.75
North America,,1966,804832.75
North America,,1967,854076.75
North America,,1968,889535.94
North America,,1969,1105067
North America,,1970,1081251.6
North America,,1971,1497141.6
North America,,1972,1320848.6
North America,,1973,1709644
North America,,1974,1555194.1
North America,,1975,1596629.4
North America,,1976,1595923.4
North America,,1977,1734962.9
North America,,1978,1833644.8
North America,,1979,1806195.2
North America,,1980,2016058
North America,,1981,1908525.2
North America,,1982,2226615.5
North America,,1983,1758638.4
North America,,1984,1932655.4
North America,,1985,1987712.5
North America,,1986,2230691.2
North America,,1987,2139935
North America,,1988,2258051
North America,,1989,2037243
North America,,1990,2031237.6
North America,,1991,1939362.6
North America,,1992,1739208.2
North America,,1993,2136145.2
North America,,1994,1988725.9
North America,,1995,2049035.4
North America,,1996,2054394.1
North America,,1997,2804578.5
North America,,1998,2225864
North America,,1999,2285523.8
North America,,2000,2649640
North America,,2001,2594852.5
North America,,2002,2445045.8
North America,,2003,2571661
North America,,2004,2601287.5
North America,,2005,2968241.5
North America,,2006,2478958.2
North America,,2007,2611448.5
North America,,2008,2650704.2
North America,,2009,2830456
North America,,2010,2807043
North America,,2011,2749138
North America,,2012,3100615
North America,,2013,3339930
North America,,2014,3410214.2
North America,,2015,3380469.5
North America,,2016,2840556
North America,,2017,2288510.8
North America,,2018,2504265.5
North America,,2019,2747767.2
North America,,2020,2006158.1
North Macedonia,MKD,1992,136456
North Macedonia,MKD,1993,51151
North Macedonia,MKD,1994,88024
North Macedonia,MKD,1995,91053
North Macedonia,MKD,1996,101030
North Macedonia,MKD,1997,113593
North Macedonia,MKD,1998,122710
North Macedonia,MKD,1999,91187
North Macedonia,MKD,2000,96142
North Macedonia,MKD,2001,83000
North Macedonia,MKD,2002,44700
North Macedonia,MKD,2003,93038
North Macedonia,MKD,2004,105850
North Macedonia,MKD,2005,83604
North Macedonia,MKD,2006,61549
North Macedonia,MKD,2007,107470
North Macedonia,MKD,2008,92435
North Macedonia,MKD,2009,95506
North Macedonia,MKD,2010,77209.3
North Macedonia,MKD,2011,66530
North Macedonia,MKD,2012,78077
North Macedonia,MKD,2013,102363
North Macedonia,MKD,2014,51013
North Macedonia,MKD,2015,79708
North Macedonia,MKD,2016,78501
North Macedonia,MKD,2017,36934
North Macedonia,MKD,2018,102633
North Macedonia,MKD,2019,90624
North Macedonia,MKD,2020,74412
Northern Africa (FAO),,1961,1735634
Northern Africa (FAO),,1962,1882041
Northern Africa (FAO),,1963,1719081
Northern Africa (FAO),,1964,1482161
Northern Africa (FAO),,1965,1936512
Northern Africa (FAO),,1966,1021296
Northern Africa (FAO),,1967,881974
Northern Africa (FAO),,1968,1272942
Northern Africa (FAO),,1969,1031362
Northern Africa (FAO),,1970,1055259
Northern Africa (FAO),,1971,1146524
Northern Africa (FAO),,1972,797348
Northern Africa (FAO),,1973,826197
Northern Africa (FAO),,1974,868199
Northern Africa (FAO),,1975,629355
Northern Africa (FAO),,1976,514662
Northern Africa (FAO),,1977,410059
Northern Africa (FAO),,1978,289762
Northern Africa (FAO),,1979,446235
Northern Africa (FAO),,1980,438301
Northern Africa (FAO),,1981,409275
Northern Africa (FAO),,1982,235834
Northern Africa (FAO),,1983,284841
Northern Africa (FAO),,1984,241788
Northern Africa (FAO),,1985,185600
Northern Africa (FAO),,1986,175510
Northern Africa (FAO),,1987,178450
Northern Africa (FAO),,1988,119983
Northern Africa (FAO),,1989,125283
Northern Africa (FAO),,1990,106620
Northern Africa (FAO),,1991,128650
Northern Africa (FAO),,1992,119837
Northern Africa (FAO),,1993,133895
Northern Africa (FAO),,1994,108754
Northern Africa (FAO),,1995,105079
Northern Africa (FAO),,1996,92336
Northern Africa (FAO),,1997,113196
Northern Africa (FAO),,1998,102440
Northern Africa (FAO),,1999,139528
Northern Africa (FAO),,2000,114915
Northern Africa (FAO),,2001,104835
Northern Africa (FAO),,2002,113638
Northern Africa (FAO),,2003,123367
Northern Africa (FAO),,2004,162639
Northern Africa (FAO),,2005,162923
Northern Africa (FAO),,2006,182652
Northern Africa (FAO),,2007,121075
Northern Africa (FAO),,2008,128338
Northern Africa (FAO),,2009,124609
Northern Africa (FAO),,2010,69339.71
Northern Africa (FAO),,2011,109310
Northern Africa (FAO),,2012,116603
Northern Africa (FAO),,2013,124100
Northern Africa (FAO),,2014,82304.94
Northern Africa (FAO),,2015,86612.99
Northern Africa (FAO),,2016,75471.94
Northern Africa (FAO),,2017,93650.02
Northern Africa (FAO),,2018,97735.05
Northern Africa (FAO),,2019,89803.9
Northern Africa (FAO),,2020,81266.39
Northern America (FAO),,1961,663459.4
Northern America (FAO),,1962,720222.6
Northern America (FAO),,1963,760508.6
Northern America (FAO),,1964,756988.2
Northern America (FAO),,1965,855030.1
Northern America (FAO),,1966,762950.9
Northern America (FAO),,1967,813669.7
Northern America (FAO),,1968,846188.6
Northern America (FAO),,1969,1058738.2
Northern America (FAO),,1970,1010687.8
Northern America (FAO),,1971,1425162.5
Northern America (FAO),,1972,1246000
Northern America (FAO),,1973,1624520
Northern America (FAO),,1974,1462172.8
Northern America (FAO),,1975,1500415.8
Northern America (FAO),,1976,1485901.5
Northern America (FAO),,1977,1620626
Northern America (FAO),,1978,1668003
Northern America (FAO),,1979,1648918
Northern America (FAO),,1980,1845493
Northern America (FAO),,1981,1675402
Northern America (FAO),,1982,1995871
Northern America (FAO),,1983,1528822
Northern America (FAO),,1984,1726220
Northern America (FAO),,1985,1768209
Northern America (FAO),,1986,1984099
Northern America (FAO),,1987,1958761
Northern America (FAO),,1988,2065229
Northern America (FAO),,1989,1857980
Northern America (FAO),,1990,1877729
Northern America (FAO),,1991,1759586
Northern America (FAO),,1992,1555647
Northern America (FAO),,1993,1969048
Northern America (FAO),,1994,1785093
Northern America (FAO),,1995,1902283
Northern America (FAO),,1996,1920985
Northern America (FAO),,1997,2652047
Northern America (FAO),,1998,2089592
Northern America (FAO),,1999,2126170
Northern America (FAO),,2000,2529791
Northern America (FAO),,2001,2439534
Northern America (FAO),,2002,2332886
Northern America (FAO),,2003,2450889
Northern America (FAO),,2004,2518220
Northern America (FAO),,2005,2917134
Northern America (FAO),,2006,2412668
Northern America (FAO),,2007,2538155
Northern America (FAO),,2008,2584320
Northern America (FAO),,2009,2775388
Northern America (FAO),,2010,2761743
Northern America (FAO),,2011,2699418
Northern America (FAO),,2012,3049041
Northern America (FAO),,2013,3286720
Northern America (FAO),,2014,3358195.2
Northern America (FAO),,2015,3326420.5
Northern America (FAO),,2016,2784654.8
Northern America (FAO),,2017,2240894.8
Northern America (FAO),,2018,2454292.5
Northern America (FAO),,2019,2700432.2
Northern America (FAO),,2020,1952244.1
Northern Europe (FAO),,1981,700
Northern Europe (FAO),,1982,700
Northern Europe (FAO),,1983,700
Northern Europe (FAO),,1984,700
Northern Europe (FAO),,1985,600
Northern Europe (FAO),,1986,800
Northern Europe (FAO),,1987,500
Northern Europe (FAO),,1988,600
Northern Europe (FAO),,1989,2100
Northern Europe (FAO),,1990,1400
Northern Europe (FAO),,1991,1500
Northern Europe (FAO),,1992,15790
Northern Europe (FAO),,1993,9260
Northern Europe (FAO),,1994,5305
Northern Europe (FAO),,1995,7633
Northern Europe (FAO),,1996,7790
Northern Europe (FAO),,1997,5420
Northern Europe (FAO),,1998,7254
Northern Europe (FAO),,1999,7755
Northern Europe (FAO),,2000,5349
Northern Europe (FAO),,2001,5774
Northern Europe (FAO),,2002,5675
Northern Europe (FAO),,2003,5000
Northern Europe (FAO),,2004,6434
Northern Europe (FAO),,2005,16681
Northern Europe (FAO),,2006,13737
Northern Europe (FAO),,2007,12873
Northern Europe (FAO),,2008,12191
Northern Europe (FAO),,2009,8467.7
Northern Europe (FAO),,2010,11033.5
Northern Europe (FAO),,2011,9913
Northern Europe (FAO),,2012,9898
Northern Europe (FAO),,2013,8368
Northern Europe (FAO),,2014,8902.73
Northern Europe (FAO),,2015,6907.49
Northern Europe (FAO),,2016,7812.36
Northern Europe (FAO),,2017,7795.42
Northern Europe (FAO),,2018,7843.53
Northern Europe (FAO),,2019,8562.29
Northern Europe (FAO),,2020,7727.4
Norway,NOR,2010,0
Norway,NOR,2011,0
Norway,NOR,2012,0
Norway,NOR,2013,0
Norway,NOR,2014,0
Norway,NOR,2015,0
Norway,NOR,2016,0
Norway,NOR,2017,0
Norway,NOR,2018,0
Oceania,,1961,157800
Oceania,,1962,194933
Oceania,,1963,141897
Oceania,,1964,177417
Oceania,,1965,184720
Oceania,,1966,163902
Oceania,,1967,199063
Oceania,,1968,214774
Oceania,,1969,251772
Oceania,,1970,305400
Oceania,,1971,275465
Oceania,,1972,314755
Oceania,,1973,313556
Oceania,,1974,325661
Oceania,,1975,385949
Oceania,,1976,386197
Oceania,,1977,416270
Oceania,,1978,380087
Oceania,,1979,377433
Oceania,,1980,460884
Oceania,,1981,418626
Oceania,,1982,449701
Oceania,,1983,397843
Oceania,,1984,437928
Oceania,,1985,510837
Oceania,,1986,431592
Oceania,,1987,438798
Oceania,,1988,446964
Oceania,,1989,545580
Oceania,,1990,499029
Oceania,,1991,444214
Oceania,,1992,500101
Oceania,,1993,494336
Oceania,,1994,628477
Oceania,,1995,559196
Oceania,,1996,730745
Oceania,,1997,663179
Oceania,,1998,802147
Oceania,,1999,911343
Oceania,,2000,866500
Oceania,,2001,1069600
Oceania,,2002,1239900
Oceania,,2003,1140985
Oceania,,2004,1590428
Oceania,,2005,1535827
Oceania,,2006,1562988
Oceania,,2007,1109572
Oceania,,2008,1449980
Oceania,,2009,1387624
Oceania,,2010,1332297
Oceania,,2011,1352836
Oceania,,2012,1419919
Oceania,,2013,1479412
Oceania,,2014,1506743
Oceania,,2015,1425893
Oceania,,2016,1612900
Oceania,,2017,1654100
Oceania,,2018,1586700
Oceania,,2019,1494400
Oceania,,2020,1436000
Oceania (FAO),,1961,157800
Oceania (FAO),,1962,194933
Oceania (FAO),,1963,141897
Oceania (FAO),,1964,177417
Oceania (FAO),,1965,184720
Oceania (FAO),,1966,163902
Oceania (FAO),,1967,199063
Oceania (FAO),,1968,214774
Oceania (FAO),,1969,251772
Oceania (FAO),,1970,305400
Oceania (FAO),,1971,275465
Oceania (FAO),,1972,314755
Oceania (FAO),,1973,313556
Oceania (FAO),,1974,325661
Oceania (FAO),,1975,385949
Oceania (FAO),,1976,386197
Oceania (FAO),,1977,416270
Oceania (FAO),,1978,380087
Oceania (FAO),,1979,377433
Oceania (FAO),,1980,460884
Oceania (FAO),,1981,418626
Oceania (FAO),,1982,449701
Oceania (FAO),,1983,397843
Oceania (FAO),,1984,437928
Oceania (FAO),,1985,510837
Oceania (FAO),,1986,431592
Oceania (FAO),,1987,438798
Oceania (FAO),,1988,446964
Oceania (FAO),,1989,545580
Oceania (FAO),,1990,499029
Oceania (FAO),,1991,444214
Oceania (FAO),,1992,500101
Oceania (FAO),,1993,494336
Oceania (FAO),,1994,628477
Oceania (FAO),,1995,559196
Oceania (FAO),,1996,730745
Oceania (FAO),,1997,663179
Oceania (FAO),,1998,802147
Oceania (FAO),,1999,911343
Oceania (FAO),,2000,866500
Oceania (FAO),,2001,1069600
Oceania (FAO),,2002,1239900
Oceania (FAO),,2003,1140985
Oceania (FAO),,2004,1590428
Oceania (FAO),,2005,1535827
Oceania (FAO),,2006,1562988
Oceania (FAO),,2007,1109572
Oceania (FAO),,2008,1449980
Oceania (FAO),,2009,1387624
Oceania (FAO),,2010,1332297
Oceania (FAO),,2011,1352836
Oceania (FAO),,2012,1419919
Oceania (FAO),,2013,1479412
Oceania (FAO),,2014,1506743
Oceania (FAO),,2015,1425893
Oceania (FAO),,2016,1612900
Oceania (FAO),,2017,1654100
Oceania (FAO),,2018,1586700
Oceania (FAO),,2019,1494400
Oceania (FAO),,2020,1436000
Panama,PAN,1961,140
Panama,PAN,1962,150
Panama,PAN,1963,140
Panama,PAN,1964,140
Panama,PAN,1965,150
Panama,PAN,1966,140
Panama,PAN,1967,120
Panama,PAN,1968,120
Panama,PAN,1969,150
Panama,PAN,1970,216
Panama,PAN,1971,266
Panama,PAN,1972,254
Panama,PAN,1973,290
Panama,PAN,1974,300
Panama,PAN,1975,311
Panama,PAN,1976,305
Panama,PAN,1977,291
Panama,PAN,1978,309
Panama,PAN,1979,246
Panama,PAN,1980,256
Panama,PAN,1981,273
Panama,PAN,1982,277
Panama,PAN,1983,220
Panama,PAN,1984,214
Panama,PAN,1985,151
Panama,PAN,1986,159
Panama,PAN,1987,156
Panama,PAN,1988,120
Panama,PAN,1989,117
Panama,PAN,1990,180
Panama,PAN,1991,159
Panama,PAN,1992,177
Panama,PAN,1993,244
Panama,PAN,1994,198
Panama,PAN,1995,176
Panama,PAN,1996,214
Panama,PAN,1997,153
Panama,PAN,1998,168
Panama,PAN,1999,193
Panama,PAN,2000,135
Panama,PAN,2001,99
Panama,PAN,2002,134
Panama,PAN,2003,139
Panama,PAN,2004,157
Panama,PAN,2005,121
Panama,PAN,2006,136
Panama,PAN,2007,149
Panama,PAN,2008,66
Panama,PAN,2009,115
Panama,PAN,2010,184
Panama,PAN,2011,118
Panama,PAN,2012,118
Panama,PAN,2013,88
Panama,PAN,2014,159
Panama,PAN,2015,73
Panama,PAN,2016,101
Panama,PAN,2017,120
Panama,PAN,2018,83
Panama,PAN,2019,95
Panama,PAN,2020,79
Paraguay,PRY,1961,3700
Paraguay,PRY,1962,5400
Paraguay,PRY,1963,5400
Paraguay,PRY,1964,5760
Paraguay,PRY,1965,6000
Paraguay,PRY,1966,6000
Paraguay,PRY,1967,7000
Paraguay,PRY,1968,6000
Paraguay,PRY,1969,6000
Paraguay,PRY,1970,6000
Paraguay,PRY,1971,7000
Paraguay,PRY,1972,7000
Paraguay,PRY,1973,7500
Paraguay,PRY,1974,7000
Paraguay,PRY,1975,4800
Paraguay,PRY,1976,6700
Paraguay,PRY,1977,6600
Paraguay,PRY,1978,6800
Paraguay,PRY,1979,7600
Paraguay,PRY,1980,9100
Paraguay,PRY,1981,7600
Paraguay,PRY,1982,7700
Paraguay,PRY,1983,7700
Paraguay,PRY,1984,7500
Paraguay,PRY,1985,7700
Paraguay,PRY,1986,7300
Paraguay,PRY,1987,6900
Paraguay,PRY,1988,7100
Paraguay,PRY,1989,7600
Paraguay,PRY,1990,7500
Paraguay,PRY,1991,7300
Paraguay,PRY,1992,7400
Paraguay,PRY,1993,7445
Paraguay,PRY,1994,7700
Paraguay,PRY,1995,8678
Paraguay,PRY,1996,8000
Paraguay,PRY,1997,8826
Paraguay,PRY,1998,8630
Paraguay,PRY,1999,7350
Paraguay,PRY,2000,5600
Paraguay,PRY,2001,5950
Paraguay,PRY,2002,5224
Paraguay,PRY,2003,2240
Paraguay,PRY,2004,1960
Paraguay,PRY,2005,1610
Paraguay,PRY,2006,1600
Paraguay,PRY,2007,1600
Paraguay,PRY,2008,1400
Paraguay,PRY,2009,1450
Paraguay,PRY,2010,1300
Paraguay,PRY,2011,1380
Paraguay,PRY,2012,1380
Paraguay,PRY,2013,1450
Paraguay,PRY,2014,1450
Paraguay,PRY,2015,1491
Paraguay,PRY,2016,1563.66
Paraguay,PRY,2017,1624.68
Paraguay,PRY,2018,1896.2
Paraguay,PRY,2019,1846.8
Paraguay,PRY,2020,1697.76
Peru,PER,1961,8000
Peru,PER,1962,10000
Peru,PER,1963,10000
Peru,PER,1964,9000
Peru,PER,1965,11000
Peru,PER,1966,11000
Peru,PER,1967,11000
Peru,PER,1968,12000
Peru,PER,1969,8000
Peru,PER,1970,8000
Peru,PER,1971,8000
Peru,PER,1972,8000
Peru,PER,1973,8000
Peru,PER,1974,8000
Peru,PER,1975,8000
Peru,PER,1976,8000
Peru,PER,1977,9000
Peru,PER,1978,9000
Peru,PER,1979,9000
Peru,PER,1980,9000
Peru,PER,1981,9000
Peru,PER,1982,9000
Peru,PER,1983,9000
Peru,PER,1984,9500
Peru,PER,1985,10000
Peru,PER,1986,10000
Peru,PER,1987,10000
Peru,PER,1988,10000
Peru,PER,1989,10000
Peru,PER,1990,10000
Peru,PER,1991,10000
Peru,PER,1992,6700
Peru,PER,1993,6670
Peru,PER,1994,6670
Peru,PER,1995,10584
Peru,PER,1996,11117
Peru,PER,1997,12000
Peru,PER,1998,12000
Peru,PER,1999,12700
Peru,PER,2000,33000
Peru,PER,2001,37320
Peru,PER,2002,40830
Peru,PER,2003,45760
Peru,PER,2004,48000
Peru,PER,2005,59000
Peru,PER,2006,60000
Peru,PER,2007,61000
Peru,PER,2008,62000
Peru,PER,2009,51500
Peru,PER,2010,52000
Peru,PER,2011,63000
Peru,PER,2012,65000
Peru,PER,2013,70000
Peru,PER,2014,73000
Peru,PER,2015,74700
Peru,PER,2016,75000
Peru,PER,2017,76500
Peru,PER,2018,82000
Peru,PER,2019,82000
Peru,PER,2020,81000
Portugal,PRT,1961,742000
Portugal,PRT,1962,1526807
Portugal,PRT,1963,1297938
Portugal,PRT,1964,1359450
Portugal,PRT,1965,1474900
Portugal,PRT,1966,892788
Portugal,PRT,1967,973966
Portugal,PRT,1968,1169040
Portugal,PRT,1969,808120
Portugal,PRT,1970,1132760
Portugal,PRT,1971,883490
Portugal,PRT,1972,834480
Portugal,PRT,1973,1117750
Portugal,PRT,1974,1399430
Portugal,PRT,1975,897880
Portugal,PRT,1976,948620
Portugal,PRT,1977,690763
Portugal,PRT,1978,659370
Portugal,PRT,1979,1441490
Portugal,PRT,1980,1029040
Portugal,PRT,1981,909510
Portugal,PRT,1982,1020680
Portugal,PRT,1983,848300
Portugal,PRT,1984,856000
Portugal,PRT,1985,975000
Portugal,PRT,1986,776000
Portugal,PRT,1987,1085000
Portugal,PRT,1988,370000
Portugal,PRT,1989,759000
Portugal,PRT,1990,1110000
Portugal,PRT,1991,983000
Portugal,PRT,1992,760000
Portugal,PRT,1993,470000
Portugal,PRT,1994,635000
Portugal,PRT,1995,706000
Portugal,PRT,1996,948000
Portugal,PRT,1997,591415
Portugal,PRT,1998,358000
Portugal,PRT,1999,760159
Portugal,PRT,2000,784400
Portugal,PRT,2001,671000
Portugal,PRT,2002,778900
Portugal,PRT,2003,714906
Portugal,PRT,2004,725720
Portugal,PRT,2005,706373
Portugal,PRT,2006,733784
Portugal,PRT,2007,586676
Portugal,PRT,2008,547962
Portugal,PRT,2009,571072
Portugal,PRT,2010,714792
Portugal,PRT,2011,562236
Portugal,PRT,2012,632710
Portugal,PRT,2013,623134
Portugal,PRT,2014,620575
Portugal,PRT,2015,704467
Portugal,PRT,2016,708562
Portugal,PRT,2017,655759
Portugal,PRT,2018,588372
Portugal,PRT,2019,634885
Portugal,PRT,2020,626700
Reunion,REU,1961,60
Reunion,REU,1962,60
Reunion,REU,1963,60
Reunion,REU,1964,60
Reunion,REU,1965,60
Reunion,REU,1966,60
Reunion,REU,1967,60
Reunion,REU,1968,60
Reunion,REU,1969,65
Reunion,REU,1970,65
Reunion,REU,1971,80
Reunion,REU,1972,75
Reunion,REU,1973,43
Reunion,REU,1974,51
Reunion,REU,1975,26
Reunion,REU,1976,28
Reunion,REU,1977,31
Reunion,REU,1978,46
Reunion,REU,1979,53
Reunion,REU,1980,23
Reunion,REU,1981,70
Reunion,REU,1982,28
Reunion,REU,1983,54
Reunion,REU,1984,39
Reunion,REU,1985,58
Reunion,REU,1986,16
Reunion,REU,1987,9
Reunion,REU,1988,13
Reunion,REU,1989,8
Reunion,REU,1990,8
Reunion,REU,1991,17
Reunion,REU,1992,13
Reunion,REU,1993,11
Reunion,REU,1994,13
Reunion,REU,1995,14
Reunion,REU,1996,16
Reunion,REU,1997,15
Reunion,REU,1998,16
Reunion,REU,1999,15
Reunion,REU,2000,16
Reunion,REU,2001,15
Reunion,REU,2002,16
Reunion,REU,2003,17
Reunion,REU,2004,18
Reunion,REU,2005,20
Reunion,REU,2006,23
Romania,ROU,1961,442100
Romania,ROU,1962,592500
Romania,ROU,1963,536100
Romania,ROU,1964,520000
Romania,ROU,1965,521100
Romania,ROU,1966,556600
Romania,ROU,1967,524000
Romania,ROU,1968,679200
Romania,ROU,1969,684800
Romania,ROU,1970,449300
Romania,ROU,1971,635000
Romania,ROU,1972,627400
Romania,ROU,1973,922300
Romania,ROU,1974,628400
Romania,ROU,1975,727000
Romania,ROU,1976,966800
Romania,ROU,1977,910800
Romania,ROU,1978,763300
Romania,ROU,1979,886300
Romania,ROU,1980,759900
Romania,ROU,1981,995100
Romania,ROU,1982,1306900
Romania,ROU,1983,948700
Romania,ROU,1984,1003800
Romania,ROU,1985,534900
Romania,ROU,1986,1184600
Romania,ROU,1987,805500
Romania,ROU,1988,642460
Romania,ROU,1989,463200
Romania,ROU,1990,470500
Romania,ROU,1991,500800
Romania,ROU,1992,470700
Romania,ROU,1993,583855
Romania,ROU,1994,537000
Romania,ROU,1995,672000
Romania,ROU,1996,766300
Romania,ROU,1997,668800
Romania,ROU,1998,507100
Romania,ROU,1999,566100
Romania,ROU,2000,545300
Romania,ROU,2001,546300
Romania,ROU,2002,546100
Romania,ROU,2003,545700
Romania,ROU,2004,707072
Romania,ROU,2005,260220
Romania,ROU,2006,501401
Romania,ROU,2007,535514
Romania,ROU,2008,554182
Romania,ROU,2009,495732
Romania,ROU,2010,328724
Romania,ROU,2011,405817
Romania,ROU,2012,331061
Romania,ROU,2013,515428
Romania,ROU,2014,378283
Romania,ROU,2015,364573
Romania,ROU,2016,330012
Romania,ROU,2017,430504
Romania,ROU,2018,125743
Romania,ROU,2019,380800
Romania,ROU,2020,380800
Russia,RUS,1992,474000
Russia,RUS,1993,335000
Russia,RUS,1994,296000
Russia,RUS,1995,234000
Russia,RUS,1996,205000
Russia,RUS,1997,223000
Russia,RUS,1998,218000
Russia,RUS,1999,256000
Russia,RUS,2000,309000
Russia,RUS,2001,351000
Russia,RUS,2002,343000
Russia,RUS,2003,365280
Russia,RUS,2004,391230
Russia,RUS,2005,317440
Russia,RUS,2006,473770
Russia,RUS,2007,513130
Russia,RUS,2008,503483
Russia,RUS,2009,501000
Russia,RUS,2010,760530
Russia,RUS,2011,696260
Russia,RUS,2012,623000
Russia,RUS,2013,573200
Russia,RUS,2014,511000
Russia,RUS,2015,400150
Russia,RUS,2016,516000
Russia,RUS,2017,448000
Russia,RUS,2018,428000
Russia,RUS,2019,460000
Russia,RUS,2020,441000
Serbia,SRB,2006,129184
Serbia,SRB,2007,145838
Serbia,SRB,2008,154224
Serbia,SRB,2009,202368
Serbia,SRB,2010,238233
Serbia,SRB,2011,224431
Serbia,SRB,2012,217503
Serbia,SRB,2013,230580
Serbia,SRB,2014,19818.3
Serbia,SRB,2015,24087.9
Serbia,SRB,2016,24087
Serbia,SRB,2017,36004
Serbia,SRB,2018,34777
Serbia,SRB,2019,30184
Serbia,SRB,2020,27273
Serbia and Montenegro,OWID_SRM,1992,255911
Serbia and Montenegro,OWID_SRM,1993,203802
Serbia and Montenegro,OWID_SRM,1994,305804
Serbia and Montenegro,OWID_SRM,1995,280448
Serbia and Montenegro,OWID_SRM,1996,348870
Serbia and Montenegro,OWID_SRM,1997,402500
Serbia and Montenegro,OWID_SRM,1998,257734
Serbia and Montenegro,OWID_SRM,1999,136575
Serbia and Montenegro,OWID_SRM,2000,197271
Serbia and Montenegro,OWID_SRM,2001,166613
Serbia and Montenegro,OWID_SRM,2002,161963
Serbia and Montenegro,OWID_SRM,2003,173441
Serbia and Montenegro,OWID_SRM,2004,174546
Serbia and Montenegro,OWID_SRM,2005,106839
Slovakia,SVK,1993,56050
Slovakia,SVK,1994,68579
Slovakia,SVK,1995,66180
Slovakia,SVK,1996,63189
Slovakia,SVK,1997,48964
Slovakia,SVK,1998,49036
Slovakia,SVK,1999,42190
Slovakia,SVK,2000,47640
Slovakia,SVK,2001,44713
Slovakia,SVK,2002,37127
Slovakia,SVK,2003,46103
Slovakia,SVK,2004,39519
Slovakia,SVK,2005,40958
Slovakia,SVK,2006,33430
Slovakia,SVK,2007,27287
Slovakia,SVK,2008,29441
Slovakia,SVK,2009,30763
Slovakia,SVK,2010,27785
Slovakia,SVK,2011,31388
Slovakia,SVK,2012,36929
Slovakia,SVK,2013,32527
Slovakia,SVK,2014,37349
Slovakia,SVK,2015,28615
Slovakia,SVK,2016,34296
Slovakia,SVK,2017,31500
Slovakia,SVK,2018,29900
Slovakia,SVK,2019,16200
Slovakia,SVK,2020,18630
Slovenia,SVN,1992,88500
Slovenia,SVN,1993,89250
Slovenia,SVN,1994,82945
Slovenia,SVN,1995,78061
Slovenia,SVN,1996,53926
Slovenia,SVN,1997,57989
Slovenia,SVN,1998,48397
Slovenia,SVN,1999,36652
Slovenia,SVN,2000,41248
Slovenia,SVN,2001,50235
Slovenia,SVN,2002,32246
Slovenia,SVN,2003,32119
Slovenia,SVN,2004,36138
Slovenia,SVN,2005,29329
Slovenia,SVN,2006,25503
Slovenia,SVN,2007,31230
